'Participant','Base Color','Trial','U','V','Direction','Frequency','Ratio','ThresholdUV','ThresholdLMS','U1','V1','L1','U2','V2','L2','R1','G1','B1','R2','G2','B2','L1','M1','S1','L2','M2','S2','ThresholdLMS_Corrected','U1_Corrected','V1_Corrected','L1_Corrected','U2_Corrected','V2_Corrected','L2_Corrected','R1_Corrected','G1_Corrected','B1_Corrected','R2_Corrected','G2_Corrected','B2_Corrected','L1_Corrected','M1_Corrected','S1_Corrected','L2_Corrected','M2_Corrected','S2_Corrected'
'ann',1,0,0.127304,0.52131,90,10,0.998886825,0.007471674,0.002425276,0.127304,0.525045837,37.52088366,0.127304,0.517574163,37.47911634,0.036928571,0.340428571,0.008190476,0.035619048,0.340428571,0.010642857,0.05334198,0.056586693,0.009876,0.053347786,0.056955852,0.012273009,0.003037366,0.129879122,0.520204826,42.37068513,0.129947157,0.512069693,42.32718636,0.043547619,0.383119048,0.011547619,0.042,0.383095238,0.014619048,0.060622304,0.064143547,0.013393486,0.060643122,0.064605265,0.016395481
'ann',1,1,0.127304,0.52131,90,10,0.999129359,0.005843067,0.001883669,0.127304,0.524231533,37.51633163,0.127304,0.518388467,37.48366837,0.036785714,0.340428571,0.008452381,0.035761905,0.340428571,0.010357143,0.053342056,0.056626016,0.01013199,0.053345351,0.056912513,0.011993742,0.002377918,0.129880899,0.51934773,42.36585963,0.129934093,0.512968445,42.33117225,0.043380952,0.383119048,0.011880952,0.042166667,0.383095238,0.014285714,0.060625145,0.064194109,0.013719299,0.06064028,0.064554703,0.016069669
'ann',1,0,0.127304,0.52131,90,15,0.997571678,0.016309728,0.005297811,0.127304,0.529464864,37.54558639,0.127304,0.513155136,37.45441361,0.037690476,0.340428571,0.006761905,0.034809524,0.340428571,0.012119048,0.05333843,0.056371618,0.008479684,0.053347428,0.05717734,0.013715859,0.006639251,0.129816505,0.52507054,42.39487338,0.129978586,0.507238174,42.29875342,0.044428571,0.383142857,0.009761905,0.041047619,0.383071429,0.01647619,0.060608132,0.063876045,0.011648185,0.060651432,0.064882387,0.018210582
'ann',1,1,0.127304,0.52131,90,15,0.998005597,0.013392416,0.004332285,0.127304,0.528006208,37.53743238,0.127304,0.514613792,37.46256762,0.037452381,0.340428571,0.007238095,0.035071429,0.340428571,0.011619048,0.053342489,0.05644385,0.008945131,0.053345323,0.057101902,0.013227146,0.005461668,0.129839769,0.523462199,42.38804414,0.129965976,0.508816891,42.30699867,0.044142857,0.383142857,0.010357143,0.041357143,0.383071429,0.015880952,0.060615362,0.06396674,0.012229999,0.060648515,0.064792502,0.01762878
'ann',1,0,0.127304,0.52131,90,20,0.996466756,0.023744037,0.007699324,0.127304,0.533182019,37.56636556,0.127304,0.509437981,37.43363444,0.038333333,0.340428571,0.005595238,0.034119048,0.340428571,0.013380952,0.05333927,0.056196676,0.007339369,0.053347401,0.057366729,0.014949263,0.009676617,0.129798004,0.529134184,42.41873698,0.130027468,0.503177251,42.27911287,0.045190476,0.383166667,0.008285714,0.040261905,0.383071429,0.018071429,0.060603068,0.063656709,0.010205441,0.060667187,0.065124769,0.019769834
'ann',1,1,0.127304,0.52131,90,20,0.996105305,0.026177801,0.0084763,0.127304,0.534398901,37.57316801,0.127304,0.508221099,37.42683199,0.038547619,0.340428571,0.005214286,0.033904762,0.340428571,0.013785714,0.053340336,0.0561397,0.006967023,0.053348694,0.057427721,0.015344887,0.010688864,0.129775328,0.530503654,42.4267161,0.130036123,0.50187814,42.27200432,0.045428571,0.383190476,0.007785714,0.04002381,0.383071429,0.018595238,0.060599856,0.063584233,0.009716846,0.060675965,0.065205035,0.020281837
'ann',1,0,0.127304,0.52131,90,25,0.99503195,0.033410245,0.010830851,0.127304,0.538015123,37.59338291,0.127304,0.504604877,37.40661709,0.039142857,0.340452381,0.004095238,0.033214286,0.340452381,0.015047619,0.053340474,0.055974944,0.005873371,0.053351872,0.057620883,0.016578421,0.013607668,0.129748383,0.534438167,42.44859845,0.130075706,0.497954714,42.24922618,0.046142857,0.383214286,0.006404762,0.039238095,0.383047619,0.020166667,0.060595604,0.063379344,0.008367192,0.060686154,0.065439628,0.021817681
'ann',1,1,0.127304,0.52131,90,25,0.99503195,0.033410245,0.010830851,0.127304,0.538015123,37.59338291,0.127304,0.504604877,37.40661709,0.039142857,0.340452381,0.004095238,0.033214286,0.340452381,0.015047619,0.053340474,0.055974944,0.005873371,0.053351872,0.057620883,0.016578421,0.013607668,0.129748383,0.534438167,42.44859845,0.130075706,0.497954714,42.24922618,0.046142857,0.383214286,0.006404762,0.039238095,0.383047619,0.020166667,0.060595604,0.063379344,0.008367192,0.060686154,0.065439628,0.021817681
'ann',1,0,0.127304,0.52131,135,2,0.997188442,0.003773703,0.000770588,0.125969794,0.522644206,37.55279093,0.128638206,0.519975794,37.44720907,0.035380952,0.34197619,0.00902381,0.037166667,0.338857143,0.009761905,0.053352578,0.056919858,0.010698389,0.053329263,0.056610881,0.011403935,0.000951255,0.12852999,0.517580427,42.40284963,0.131281345,0.514702926,42.29410693,0.041714286,0.384880952,0.012619048,0.043833333,0.381309524,0.013547619,0.06063359,0.064541113,0.014449681,0.06062863,0.064203927,0.015339157
'ann',1,1,0.127304,0.52131,135,2,0.996419896,0.004807105,0.00099123,0.125604432,0.523009568,37.56724733,0.129003568,0.519610432,37.43275267,0.035119048,0.342404762,0.008928571,0.037428571,0.338428571,0.009880952,0.053353397,0.056962792,0.010607477,0.053330804,0.056571963,0.011518125,0.001217067,0.128159504,0.517961386,42.4173862,0.131649436,0.514324496,42.27952317,0.041428571,0.385357143,0.01247619,0.044119048,0.380833333,0.013666667,0.060631788,0.064582749,0.01431246,0.060628072,0.064158273,0.0154531
